Row.names,ensembl_gene_id,logFC,p-value
18809,670,-0.016567698,0.884342989
18810,6700,-0.053329537,0.566759866
18811,6701,-0.00014713,0.999134271
18812,6702,-0.012479607,0.920780559
18813,6703,-0.016798213,0.881687744
18814,6704,-0.027319313,0.826276377
18815,6705,-0.019969099,0.870482567
18816,6706,-0.04155015,0.765347619
18817,6707,-0.028394957,0.820632966
18818,6708,-0.010508702,0.94238861
18819,6709,-0.01585589,0.90090278
18820,671,-0.025910754,0.828744893
18821,6710,-0.013742338,0.929505544
18822,6711,0.039863863,0.750246235
18823,6712,-0.050456875,0.66432378
18824,6713,-0.013438216,0.898496362
18825,6714,-0.016878296,0.872798108
18826,6715,-0.021764773,0.84093777
18827,6716,0.002767354,0.982344796
18828,6717,-0.021711217,0.834117283
18829,6718,-0.01076512,0.885217839
18830,6719,-0.048763567,0.669612758
18831,672,-0.045275752,0.704653131
18832,6720,-0.014997933,0.916228234
18833,6721,-0.021438663,0.862148332
18834,6722,-0.021547715,0.86226382
18835,6723,-0.023190424,0.857466942
18836,6724,-0.016729449,0.868136933
18837,6725,0.077283283,0.39110935
18838,6726,0.031673846,0.812088476
18839,6727,-0.043652212,0.716148538
18840,6728,-0.028517596,0.769074393
18841,6729,-0.021444824,0.863929934
18842,673,-0.020309135,0.880774791
18843,6730,-0.030034744,0.78127123
18844,6731,-0.027205981,0.823779963
18845,6732,-0.021774637,0.829858388
18846,6733,-0.000306286,0.997422659
18847,6734,-0.023885363,0.861906428
18848,6735,-0.026758802,0.821085948
18849,6736,0.010449483,0.923059535
18850,6737,-0.005491395,0.957571803
18851,6738,-0.009839302,0.939750656
18852,6739,-0.022581652,0.785018921
18853,674,-0.012710538,0.92354535
18854,6740,-0.018653248,0.853265885
18855,6741,-0.030247225,0.82834194
18856,6742,0.007798226,0.952685457
18857,6743,-0.0215463,0.778719338
18858,6744,-0.047605791,0.687888002
18859,6745,-0.022382477,0.765744256
18860,6746,0.006582331,0.959465428
18861,6747,-0.012480889,0.911194709
18862,6748,-0.011957253,0.911096922
18863,6749,-0.026775522,0.829166366
18864,675,-0.020049233,0.844201515
18865,6750,-0.015583044,0.887295446
18866,6751,-0.017800552,0.885426482
18867,6752,0.021288111,0.822168419
18868,6753,-0.010601933,0.930510097
18869,6754,-0.034981097,0.78638259
18870,6755,-0.019302069,0.875973387
18871,6756,-0.037456233,0.781533707
18872,6757,-0.049153648,0.703522503
18873,6758,0.042914679,0.732589855
18874,6759,-0.045719826,0.641771649
18875,676,-0.023705287,0.833406226
18876,6760,-0.009522472,0.935625952
18877,6761,0.056353549,0.577664841
18878,6762,-0.025436933,0.8092485
18879,6763,-0.015803466,0.898585267
18880,6764,-0.028328643,0.752837703
18881,6765,0.039348017,0.767457444
18882,6766,-0.025159131,0.859127918
18883,6767,-0.021768749,0.852946091
18884,6768,-0.005285512,0.959093072
18885,6769,-0.043873482,0.744847038
18886,677,-0.048276589,0.712830774
18887,6770,-0.015586338,0.886070594
18888,6771,-0.004389434,0.971479391
18889,6772,-0.025932505,0.829204291
18890,6773,-0.027665616,0.802100219
18891,6774,-0.027945061,0.831011477
18892,6775,-0.020841643,0.852165933
18893,6776,-0.016084931,0.887580578
18894,6777,-0.027585262,0.819504173
18895,6778,-0.02614276,0.849008041
18896,6779,-0.010260709,0.919431998
18897,678,-0.02269174,0.860853875
18898,6780,-0.023845427,0.818600374
18899,6781,-0.030305828,0.789483874
18900,6782,-0.022445267,0.854556284
18901,6783,-0.04709315,0.579356857
18902,6784,0.023253993,0.828592573
18903,6785,-0.010000258,0.92075581
18904,6786,-0.019962413,0.863778305
18905,6787,-0.019531669,0.848661017
18906,6788,-0.030456929,0.813509493
18907,6789,-0.019536277,0.835988902
18908,679,0.005367497,0.966105395
18909,6790,0.060459393,0.639655958
18910,6791,-0.030059115,0.79918879
18911,6792,-0.047801468,0.641723257
18912,6793,-0.033493267,0.794691472
18913,6794,-0.028453174,0.811218274
18914,6795,-0.007939472,0.946635275
18915,6796,-0.028061514,0.833452523
18916,6797,-0.022389393,0.859246348
18917,6798,7.90E-05,0.999438801
18918,6799,-0.027124333,0.742968746
18919,68,-0.035549919,0.724418277
18920,680,-0.006449558,0.944245768
18921,6800,-0.019561682,0.816305135
18922,6801,-0.018129267,0.849943811
18923,6802,-0.022957135,0.854878147
18924,6803,-0.020713231,0.855743072
18925,6804,-0.025353816,0.84611006
18926,6805,-0.030258628,0.788581079
18927,6806,-0.02655041,0.84108973
18928,6807,-0.011976212,0.893594184
18929,6808,-0.019554245,0.864653065
18930,6809,0.019766433,0.800396338
18931,681,-0.026877647,0.820602915
18932,6810,-0.029740866,0.814893917
18933,6811,-0.005521138,0.964156103
18934,6812,-0.019045297,0.87111218
18935,6813,-0.018391318,0.887675164
18936,6814,0.010855393,0.934122833
18937,6815,-0.0055992,0.950656177
18938,6816,-0.012238732,0.919409661
18939,6817,0.035749031,0.765264639
18940,6818,-0.0012341,0.99166649
18941,6819,-0.006406772,0.942690541
18942,682,-0.02769863,0.829197232
18943,6820,-0.025666425,0.827379187
18944,6821,-0.019644741,0.86174888
18945,6822,-0.043714235,0.689896068
18946,6823,0.095193462,0.526369048
18947,6824,-0.029302177,0.774076038
18948,6825,-0.015146806,0.891282748
18949,6826,-0.033843764,0.777924917
18950,6827,-0.012437996,0.918784102
18951,6828,-0.016531448,0.897864066
18952,6829,-0.047420298,0.639550179
18953,683,-0.017139103,0.897690092
18954,6830,-0.008746041,0.925537503
18955,6831,-0.07965852,0.476203736
18956,6832,-0.039965534,0.739564478
18957,6833,-0.021841122,0.853075456
18958,6834,-0.040975185,0.737806305
18959,6835,-0.005565867,0.960476291
18960,6836,-0.019881161,0.870078763
18961,6837,-0.019150201,0.84217907
18962,6838,-0.020550795,0.876346427
18963,6839,-0.030480882,0.839680852
18964,684,-0.038673296,0.762203049
18965,6840,-0.022303258,0.859212295
18966,6841,-0.056067803,0.599271725
18967,6842,-0.036402855,0.721644936
18968,6843,-0.013507884,0.907440578
18969,6844,-0.031158547,0.789282162
18970,6845,-0.004176472,0.973641125
18971,6846,-0.018223936,0.890137972
18972,6847,-0.037334778,0.769213722
18973,6848,-0.004690034,0.967796375
18974,6849,-0.017252316,0.80408744
18975,685,-0.006405414,0.95687729
18976,6850,-0.025051844,0.847877668
18977,6851,-0.033013871,0.783901038
18978,6852,-0.01862701,0.845774738
18979,6853,-0.026638166,0.770138683
18980,6854,-0.01368348,0.919947771
18981,6855,-0.001876266,0.98756687
18982,6856,-0.018315245,0.900389216
18983,6857,0.000673352,0.995856183
18984,6858,0.029439791,0.763670737
18985,6859,-0.011393074,0.88409004
18986,686,-0.027324068,0.827680407
18987,6860,-0.00127883,0.991749959
18988,6861,-0.02763148,0.814025624
18989,6862,-0.04246887,0.676740456
18990,6863,0.019179436,0.891847974
18991,6864,-0.013716389,0.902508896
18992,6865,-0.023539514,0.81244792
18993,6866,-0.024243068,0.83692189
18994,6867,-0.023535934,0.852767385
18995,6868,-0.038614382,0.770819093
18996,6869,-0.0375425,0.708069576
18997,687,-0.023967644,0.821853844
18998,6870,-0.02621242,0.843843861
18999,6871,-0.01685684,0.89526951
19000,6872,-0.034106494,0.806996681
19001,6873,-0.010280754,0.928913419
19002,6874,-0.007536311,0.952289386
19003,6875,-0.006958052,0.960221008
19004,6876,-0.012197549,0.915807464
19005,6877,0.019315206,0.88217311
19006,6878,-0.01703227,0.86405049
19007,6879,-0.037256868,0.750281427
19008,688,-0.020297745,0.840883129
19009,6880,-0.020909793,0.858252324
19010,6881,-0.012968383,0.910870188
19011,6882,-0.006405955,0.965282386
19012,6883,-0.01736476,0.892920997
19013,6884,-0.031579469,0.773894236
19014,6885,-0.021693922,0.871407323
19015,6886,-0.013707978,0.903165303
19016,6887,-0.076869488,0.517628412
19017,6888,-0.036840923,0.750054297
19018,6889,-0.021618564,0.75671356
19019,689,-0.026114324,0.815604146
19020,6890,-0.025019148,0.837004228
19021,6891,-0.016206006,0.893588767
19022,6892,-0.013725833,0.916628655
19023,6893,-0.029379567,0.798911923
19024,6894,0.015496157,0.916975957
19025,6895,-0.024317912,0.838297632
19026,6896,-0.03655346,0.758773642
19027,6897,-0.014342862,0.913610634
19028,6898,-0.017763045,0.871440128
19029,6899,-0.031517584,0.68401519
19030,69,-0.008430487,0.937592708
19031,690,0.019288253,0.883527855
19032,6900,-0.013691625,0.916027854
19033,6901,-0.030001842,0.815352931
19034,6902,0.007480389,0.954585993
19035,6903,-0.019116209,0.837575713
19036,6904,-0.030506964,0.785460836
19037,6905,-0.017053066,0.848522774
19038,6906,-0.036962672,0.76903327
19039,6907,0.007591119,0.959330496
19040,6908,-0.034026799,0.777173115
19041,6909,-0.035423263,0.745828486
19042,691,-0.019235194,0.850237394
19043,6910,-0.015226343,0.901728887
19044,6911,-0.051772294,0.72329773
19045,6912,-0.008816193,0.94621232
19046,6913,-0.01757277,0.874715568
19047,6914,-0.023372814,0.844361098
19048,6915,-0.003677934,0.96737924
19049,6916,-0.041244659,0.718652768
19050,6917,-0.046146969,0.732210716
19051,6918,-0.004013673,0.974772734
19052,6919,-0.015979272,0.88837775
19053,692,-0.017249744,0.877097435
19054,6920,-0.019312636,0.863171998
19055,6921,-0.083850986,0.600743505
19056,6922,-0.030507848,0.783842124
19057,6923,0.066235351,0.592685423
19058,6924,-0.039394362,0.677225477
19059,6925,0.012908169,0.911225939
19060,6926,-0.022185884,0.833748177
19061,6927,-0.013931079,0.90510025
19062,6928,-0.023518094,0.820585107
19063,6929,-0.010109815,0.9114882
19064,693,0.006185451,0.959943145
19065,6930,-0.02987507,0.828581481
19066,6931,-0.054226549,0.526731369
19067,6932,-0.017943685,0.874535588
19068,6933,-0.018265918,0.862804123
19069,6934,-0.032066916,0.77010507
19070,6935,-0.034182381,0.805323704
19071,6936,-0.007971102,0.947072612
19072,6937,-0.037953116,0.744502934
19073,6938,-0.019834131,0.863514517
19074,6939,-0.026228071,0.782403986
19075,694,-0.022904138,0.839901895
19076,6940,-0.008716443,0.943010505
19077,6941,-0.055289342,0.723546881
19078,6942,-0.032181919,0.803229773
19079,6943,-0.050381961,0.678330944
19080,6944,-0.049996478,0.712719641
19081,6945,-0.019819191,0.863160948
19082,6946,0.005833213,0.965574207
19083,6947,-0.038574916,0.74435029
19084,6948,-0.023035371,0.865990114
19085,6949,-0.054639692,0.593970136
19086,695,-0.010024604,0.932359872
19087,6950,-0.01896355,0.847829347
19088,6951,-0.036747802,0.796373854
19089,6952,-0.022518898,0.842840771
19090,6953,-0.029660819,0.817715853
19091,6954,-0.016270519,0.8994352
19092,6955,-0.020826049,0.875503599
19093,6956,-0.012073421,0.899268419
19094,6957,-0.031780542,0.801393325
19095,6958,-0.021606492,0.86771845
19096,6959,-0.005847853,0.950344963
19097,696,-0.027026806,0.823969911
19098,6960,-0.049706568,0.645147388
19099,6961,-0.017901927,0.879296191
19100,6962,-0.026816278,0.824036189
19101,6963,-0.029575756,0.826364874
19102,6964,-0.016417457,0.892392807
19103,6965,-0.024933492,0.831870412
19104,6966,-0.012711791,0.900476491
19105,6967,-0.013891006,0.91224698
19106,6968,-0.023458867,0.868400339
19107,6969,-0.021018193,0.830079275
19108,697,-0.024653901,0.834763962
19109,6970,-0.040624422,0.760268721
19110,6971,-0.007267191,0.953862135
19111,6972,-0.025981329,0.828438322
19112,6973,-0.017598303,0.86304791
19113,6974,0.008154775,0.9227141
19114,6975,0.006353988,0.963136048
19115,6976,-0.017736374,0.883132982
19116,6977,-0.048685761,0.661749317
19117,6978,-0.01394911,0.90688194
19118,6979,-0.02763854,0.82881104
19119,698,-0.005196675,0.946443259
19120,6980,-0.0371413,0.737189712
19121,6981,-0.016580011,0.886230836
19122,6982,-0.031167381,0.809925356
19123,6983,-0.035682332,0.794852128
19124,6984,0.025454439,0.854237677
19125,6985,-0.041821274,0.71380596
19126,6986,-0.01827103,0.88810671
19127,6987,-0.02206969,0.857239829
19128,6988,-0.028467147,0.809250814
19129,6989,-0.032091109,0.756806978
19130,699,-0.002163274,0.985037695
19131,6990,-0.026960591,0.823142369
19132,6991,0.016707453,0.879838152
19133,6992,-0.005481375,0.960896338
19134,6993,0.021581307,0.829055915
19135,6994,-0.020912779,0.842095985
19136,6995,-0.020044499,0.873140701
19137,6996,-0.005097915,0.962193565
19138,6997,-0.020020752,0.852373216
19139,6998,-0.019248489,0.874443285
19140,6999,-0.039418361,0.548352332
19141,7,-0.033118827,0.71250903
19142,70,-0.024892291,0.803262834
19143,700,-0.020953886,0.850740429
19144,7000,-0.033508121,0.776868753
19145,7001,-0.003856095,0.974918365
19146,7002,-0.031891696,0.785522147
19147,7003,-0.013636277,0.911869547
19148,7004,-0.020320798,0.854636884
19149,7005,-0.042028636,0.693439845
19150,7006,-0.027934048,0.79301687
19151,7007,-0.002906082,0.97944777
19152,7008,-0.012562278,0.868792618
19153,7009,-0.046034289,0.699921985
19154,701,-0.018776804,0.847052031
19155,7010,-0.026988607,0.806055958
19156,7011,-0.019344053,0.876851121
19157,7012,-0.038303372,0.741243172
19158,7013,-0.028069392,0.828795106
19159,7014,-0.00057803,0.995831958
19160,7015,-0.026128678,0.836938307
19161,7016,-0.025914394,0.854081923
19162,7017,-0.020390657,0.848804405
19163,7018,-0.029921219,0.807302715
19164,7019,-0.020743607,0.859006657
19165,702,-0.03241555,0.790716972
19166,7020,-0.018435198,0.871006031
19167,7021,-0.027584966,0.828164375
19168,7022,-0.00305455,0.973474189
19169,7023,-0.028752538,0.802575168
19170,7024,0.050220259,0.652847212
19171,7025,0.022706725,0.860223315
19172,7026,0.047757305,0.699976529
19173,7027,-0.040014596,0.773358201
19174,7028,-0.010035593,0.934321289
19175,7029,-0.027343981,0.82214669
19176,703,-0.039061299,0.743078312
19177,7030,-0.030771665,0.815650916
19178,7031,-0.047698472,0.665714475
19179,7032,-0.014289185,0.910833488
19180,7033,-0.032559063,0.777488646
19181,7034,-0.011770194,0.904460868
19182,7035,-0.020444048,0.865032033
19183,7036,-0.001935358,0.988652065
19184,7037,-0.007880163,0.924268425
19185,7038,-0.050279796,0.627901571
19186,7039,-0.025819272,0.711593524
19187,704,-0.036199336,0.770580176
19188,7040,-0.031336789,0.791983307
19189,7041,-0.077250498,0.542891075
19190,7042,-0.012228952,0.909998155
19191,7043,0.027415245,0.834982021
19192,7044,-0.022347899,0.851997684
19193,7045,-0.010587074,0.919577485
19194,7046,-0.016595984,0.896159007
19195,7047,-0.040397264,0.751915391
19196,7048,-0.021854911,0.870585317
19197,7049,-0.005151301,0.958622068
19198,705,-0.028164849,0.827090134
19199,7050,-0.074735772,0.44331507
19200,7051,-0.033575546,0.785668114
19201,7052,0.010638059,0.911937766
19202,7053,-0.009345211,0.939723108
19203,7054,-0.036022024,0.730129137
19204,7055,-0.024198383,0.839931275
19205,7056,0.057381957,0.706453407
19206,7057,-0.003621732,0.976014023
19207,7058,-0.036406527,0.727672158
19208,7059,-0.034994473,0.76095381
19209,706,-0.018199409,0.893583559
19210,7060,-0.005754088,0.950450413
19211,7061,-0.016480055,0.864418841
19212,7062,-0.042763882,0.723988721
19213,7063,-0.040751642,0.758546761
19214,7064,-0.002415768,0.984421737
19215,7065,-0.004094568,0.972520092
19216,7066,-0.031545317,0.785758243
19217,7067,-0.037299195,0.767459982
19218,7068,-0.008855595,0.946666917
19219,7069,-0.020946698,0.876152223
19220,707,-0.016258782,0.898588101
19221,7070,-0.036914705,0.773070621
19222,7071,-0.014443556,0.90118391
19223,7072,-0.022279987,0.825963544
19224,7073,0.000240371,0.998300466
19225,7074,0.022724658,0.858968529
19226,7075,0.038349946,0.741034358
19227,7076,-0.025475736,0.831051888
19228,7077,-0.05115749,0.614047519
19229,7078,-0.021276914,0.83752113
19230,7079,-0.019222865,0.850350029
19231,708,0.005646305,0.960659626
19232,7080,-0.013583907,0.900509634
19233,7081,-0.005000368,0.964608283
19234,7082,-0.028512931,0.82380224
19235,7083,-0.035503412,0.785339149
19236,7084,-0.012611191,0.908426144
19237,7085,-0.014814262,0.896750167
19238,7086,-0.042108961,0.743062118
19239,7087,-0.038166456,0.762418924
19240,7088,-0.018467374,0.887682934
19241,7089,-0.02231486,0.855474238
19242,709,-0.002718256,0.981072357
19243,7090,-0.00434344,0.971184417
19244,7091,-0.020371313,0.825859941
19245,7092,-0.007455781,0.953878963
19246,7093,-0.022193425,0.776344276
19247,7094,-0.015552429,0.8965905
19248,7095,-0.054472822,0.692163518
19249,7096,-0.027437772,0.78808209
19250,7097,-0.031431855,0.783915965
19251,7098,-0.032689847,0.674376657
19252,7099,-0.018081216,0.877390127
19253,71,-0.028755636,0.797848648
19254,710,-0.027884441,0.767244237
19255,7100,-0.013363813,0.892327108
19256,7101,-0.018333362,0.868780962
19257,7102,-0.015573994,0.894530306
19258,7103,-0.029566722,0.790968837
19259,7104,-0.028888567,0.814196593
19260,7105,-0.017571819,0.867494983
19261,7106,-0.044199996,0.733722163
19262,7107,0.002635349,0.982766416
19263,7108,-0.008138475,0.948831181
19264,7109,-0.031483738,0.752617923
19265,711,0.021558485,0.872655687
19266,7110,-0.051608938,0.68785969
19267,7111,-0.032417893,0.800999227
19268,7112,-0.036581068,0.72264135
19269,7113,-0.019230352,0.88372709
19270,7114,-0.007590479,0.927383367
19271,7115,-0.021536733,0.851650946
19272,7116,-0.031523054,0.804968847
19273,7117,-0.160254156,0.232121733
19274,7118,-0.028385208,0.818489024
19275,7119,-0.032886712,0.798994163
19276,712,-0.028310226,0.817902346
19277,7120,-0.016679665,0.894904301
19278,7121,-0.031778162,0.728889289
19279,7122,-0.005978585,0.953722453
19280,7123,-0.011715658,0.927880426
19281,7124,-0.025516508,0.847945552
19282,7125,0.027393398,0.789241958
19283,7126,-0.059164123,0.534314475
19284,7127,-0.027244139,0.825694456
19285,7128,0.008339485,0.949316569
19286,7129,-0.049474579,0.644278826
19287,713,-0.034209678,0.788436287
19288,7130,-0.017724776,0.866871048
19289,7131,-0.023775022,0.840488246
19290,7132,-0.015887529,0.908977844
19291,7133,0.019633499,0.873420679
19292,7134,-0.010446024,0.933555785
19293,7135,-0.02784331,0.806420011
19294,7136,-0.019855252,0.8480512
19295,7137,-0.015577029,0.88016279
19296,7138,-0.025496718,0.799079741
19297,7139,-0.004184867,0.966493113
19298,714,-0.029116098,0.810973697
19299,7140,-0.03255867,0.795057117
19300,7141,-0.018044732,0.872566586
19301,7142,-0.020764927,0.863503385
19302,7143,-0.024388855,0.830634764
19303,7144,-0.021519888,0.85013761
19304,7145,-0.048824646,0.663242275
19305,7146,-0.036039808,0.766016719
19306,7147,-0.012324032,0.922479295
19307,7148,-0.036949933,0.68095293
19308,7149,-0.005861586,0.949939245
19309,715,0.019771589,0.887147484
19310,7150,-0.033169055,0.744606763
19311,7151,-0.032138915,0.801671944
19312,7152,-0.024145139,0.825776831
19313,7153,-0.017958395,0.8964142
19314,7154,0.014238608,0.919463643
19315,7155,-0.020812247,0.863881456
19316,7156,0.000226679,0.998115879
19317,7157,-0.012096369,0.898059648
19318,7158,-0.013784296,0.889560189
19319,7159,-0.000269021,0.997558607
19320,716,0.000989352,0.993583578
19321,7160,-0.019272932,0.865059668
19322,7161,-0.011613533,0.91291151
19323,7162,0.007359767,0.956732601
19324,7163,-0.026206576,0.795997284
19325,7164,-0.016210732,0.878061522
19326,7165,0.009059842,0.947401398
19327,7166,-0.010214635,0.928159212
19328,7167,0.013740307,0.903939501
19329,7168,0.043661061,0.74153125
19330,7169,-0.056820806,0.593015926
19331,717,-0.015068256,0.907825176
19332,7170,-0.037959212,0.768146661
19333,7171,-0.05844997,0.651498934
19334,7172,-0.020030921,0.883429146
19335,7173,-0.005398297,0.95512184
19336,7174,-0.009585164,0.941822023
19337,7175,-0.028303191,0.818941719
19338,7176,-0.023002327,0.840456281
19339,7177,-0.03223171,0.800580229
19340,7178,-0.005695851,0.968579698
19341,7179,-0.033320393,0.740971195
19342,718,-0.020344083,0.872136944
19343,7180,-0.014806795,0.889754196
19344,7181,0.006411833,0.952869413
19345,7182,-0.018375906,0.883605106
19346,7183,-0.016320847,0.905569796
19347,7184,0.008244943,0.930300739
19348,7185,-0.022003887,0.853528625
19349,7186,-0.019588483,0.860164939
19350,7187,0.004324875,0.961723588
19351,7188,-0.05730608,0.489614186
19352,7189,-0.025775472,0.830506763
19353,719,-0.007691131,0.926544647
19354,7190,-0.012197364,0.912310905
19355,7191,-0.024766943,0.806321128
19356,7192,-0.026012821,0.807843714
19357,7193,-0.025586696,0.839720148
19358,7194,-0.016585423,0.864102566
19359,7195,-0.034617379,0.799993357
19360,7196,-0.012244275,0.919358926
19361,7197,-0.024067176,0.832286599
19362,7198,-0.014193455,0.910021649
19363,7199,-0.034373887,0.743977442
19364,72,-0.045781234,0.673613949
19365,720,-0.041690464,0.743586031
19366,7200,-0.019420497,0.853245803
19367,7201,-0.013595479,0.901271091
19368,7202,0.028700304,0.788015293
19369,7203,-0.015760201,0.853591051
19370,7204,-0.009516442,0.930831531
19371,7205,-0.013128264,0.893581792
19372,7206,0.078746821,0.377909152
19373,7207,0.002713469,0.982625715
19374,7208,-0.016889233,0.878276275
19375,7209,-0.025050755,0.85010043
19376,721,-0.014841315,0.896867375
19377,7210,-0.027977847,0.833497118
19378,7211,-0.018074373,0.881587725
19379,7212,-0.001301912,0.992792436
19380,7213,-0.040075367,0.795876195
19381,7214,-0.01743564,0.8748761
19382,7215,-0.033392744,0.797296452
19383,7216,-0.004847921,0.96431057
19384,7217,-0.023134902,0.800593647
19385,7218,-0.033435312,0.792371134
19386,7219,-0.012325616,0.903670332
19387,722,-0.03088132,0.780939241
19388,7220,-0.015536161,0.884897588
19389,7221,0.001591106,0.990288134
19390,7222,-0.060149056,0.648458619
19391,7223,-0.025353378,0.839117303
19392,7224,-0.031633603,0.780503771
19393,7225,-0.0126216,0.913013013
19394,7226,-0.033944608,0.770038504
19395,7227,-0.055851734,0.623263386
19396,7228,-0.006550711,0.959193557
19397,7229,-0.027593488,0.825047105
19398,723,-0.014651106,0.878820036
19399,7230,-0.043108782,0.688265614
19400,7231,-0.015978351,0.888106786
19401,7232,-0.015800558,0.897044793
19402,7233,-0.022575533,0.860269281
19403,7234,-0.027302031,0.813951259
19404,7235,-0.023536717,0.855716952
19405,7236,0.017565626,0.82482493
19406,7237,-0.022013574,0.864707241
19407,7238,-0.022013901,0.85457756
19408,7239,-0.051344174,0.699713833
19409,724,-0.032439207,0.802666642
19410,7240,-0.007775913,0.94819864
19411,7241,-0.038605204,0.757249753
19412,7242,-0.01823049,0.882522046
19413,7243,-0.039556667,0.769771987
19414,7244,-0.036374401,0.770979996
19415,7245,-0.026475418,0.801301005
19416,7246,-0.013070173,0.907466835
19417,7247,0.021705323,0.866619698
19418,7248,-0.046643875,0.706564548
19419,7249,-0.029152209,0.706104657
19420,725,-0.004267102,0.976024803
19421,7250,-0.007241433,0.951501786
19422,7251,-0.022185788,0.853970198
19423,7252,-0.023313261,0.814812691
19424,7253,-0.028840732,0.793043821
19425,7254,-0.022044207,0.83962935
19426,7255,-0.053297334,0.679803095
19427,7256,-0.0338699,0.723208862
19428,7257,-0.017293106,0.886029989
19429,7258,-0.01483164,0.896614035
19430,7259,-0.005974878,0.951533447
19431,726,-0.026004397,0.835380914
19432,7260,-0.017624224,0.882503195
19433,7261,-0.02087206,0.878937679
19434,7262,-0.032351123,0.813426599
19435,7263,-0.021859298,0.859870391
19436,7264,-0.038472402,0.786009031
19437,7265,0.01593515,0.894034681
19438,7266,-0.020411632,0.863225439
19439,7267,-0.017867376,0.79027527
19440,7268,-0.059715845,0.630280193
19441,7269,-0.016749232,0.885674566
19442,727,-0.012288258,0.911637916
19443,7270,-0.016011644,0.898663203
19444,7271,-0.020974698,0.848319398
19445,7272,-0.045835587,0.708303354
19446,7273,-0.021478032,0.856312118
19447,7274,-0.013743852,0.877961896
19448,7275,-0.016313347,0.880427189
19449,7276,-0.012492559,0.915454016
19450,7277,-0.030299127,0.8179419
19451,7278,-0.028930439,0.811268156
19452,7279,-0.025212832,0.792862739
19453,728,-0.041659715,0.767843106
19454,7280,-0.093113087,0.461785565
19455,7281,0.01249456,0.883033078
19456,7282,-0.024320163,0.852607042
19457,7283,-0.01178204,0.922467023
19458,7284,0.022867325,0.860251669
19459,7285,-0.019429808,0.838261392
19460,7286,-0.026096723,0.802242432
19461,7287,-0.06060619,0.599000053
19462,7288,-0.017494933,0.87867294
19463,7289,-0.034318867,0.801644593
19464,729,-0.020049809,0.874141999
19465,7290,-0.031150586,0.778050815
19466,7291,0.061352891,0.504432804
19467,7292,-0.047135673,0.688926858
19468,7293,-0.016839066,0.8924709
19469,7294,-0.016795464,0.872241641
19470,7295,-0.034223668,0.813338411
19471,7296,-0.014947898,0.885291089
19472,7297,-0.025601428,0.830991277
19473,7298,-0.016864293,0.899123908
19474,7299,-0.02910416,0.746569533
19475,73,-0.025898815,0.815250832
19476,730,-0.040781669,0.701966625
19477,7300,-0.022982994,0.858892103
19478,7301,0.014042829,0.902689062
19479,7302,-0.030545521,0.816442809
19480,7303,-0.091977576,0.529934562
19481,7304,-0.00978031,0.930332508
19482,7305,-0.045040186,0.72780977
19483,7306,-0.011034679,0.919752284
19484,7307,-0.015851846,0.882831208
19485,7308,-0.025869216,0.813055729
19486,7309,-0.026199016,0.824454548
19487,731,-0.02116442,0.841137524
19488,7310,-0.019914086,0.823782775
19489,7311,-0.021474959,0.862663773
19490,7312,-0.001545403,0.990930049
19491,7313,-0.023010722,0.855434306
19492,7314,0.01721953,0.904601981
19493,7315,-0.002000089,0.982009596
19494,7316,-0.005433534,0.946634204
19495,7317,-0.035681679,0.766181684
19496,7318,-0.026360914,0.836081413
19497,7319,-0.025530588,0.811400526
19498,732,-0.026197066,0.825939482
19499,7320,-0.021616109,0.869308289
19500,7321,-0.027934152,0.811788216
19501,7322,-0.020181607,0.828863134
19502,7323,0.025386686,0.754421532
19503,7324,-0.032238985,0.812322323
19504,7325,-0.020590903,0.860041493
19505,7326,-0.007436741,0.949799896
19506,7327,-0.020952194,0.862475516
19507,7328,-0.032665376,0.755370626
19508,7329,-0.028592131,0.814159789
19509,733,-0.004850396,0.974477771
19510,7330,-0.005483892,0.964779425
19511,7331,-0.008368897,0.943673456
19512,7332,-0.046919263,0.731093805
19513,7333,-0.030443183,0.776773628
19514,7334,-0.026561184,0.825905292
19515,7335,0.027705318,0.823042527
19516,7336,-0.041199065,0.759628571
19517,7337,-0.018033244,0.872801687
19518,7338,0.033977812,0.797736976
19519,7339,-0.074406901,0.510034564
19520,734,0.052503431,0.692152854
19521,7340,-0.010404283,0.92746886
19522,7341,-0.009086565,0.938975535
19523,7342,-0.033019103,0.768587083
19524,7343,0.017220554,0.865449512
19525,7344,0.001327263,0.98970659
19526,7345,-0.010028686,0.931403316
19527,7346,-0.020944536,0.857454108
19528,7347,-0.004621563,0.964367592
19529,7348,0.018891937,0.891233407
19530,7349,-0.045958764,0.703417619
19531,735,-0.028962452,0.807971749
19532,7350,-0.044138169,0.709752666
19533,7351,-0.015799824,0.862210516
19534,7352,-0.020255212,0.881581634
19535,7353,-0.026991258,0.846865231
19536,7354,-0.019962002,0.862680501
19537,7355,0.002291826,0.985866301
19538,7356,-0.012968696,0.900955417
19539,7357,0.006255177,0.946654478
19540,7358,-0.032841031,0.69862898
19541,7359,-0.017972056,0.855096831
19542,736,-0.026709729,0.818197226
19543,7360,-0.028786252,0.802688616
19544,7361,-0.020171138,0.857092404
19545,7362,-0.01178277,0.891775605
19546,7363,-0.016093514,0.874605447
19547,7364,-0.020892257,0.825651584
19548,7365,-0.01764226,0.882254437
19549,7366,0.001693962,0.991127655
19550,7367,-0.015020033,0.908794361
19551,7368,-0.045938074,0.694294887
